po_id,supplier_id,contract_id,po_date,required_date,buyer_id,currency,status
PO002050,SUP0009,,2026-09-06,2026-10-05,BUY008,INR,Approved
PO002051,SUP0081,,2026-09-06,2026-09-13,BUY009,INR,Approved
PO002052,SUP0055,CON0130,2026-09-06,2026-10-20,BUY020,INR,Completed
PO002053,SUP0033,CON0037,2026-09-06,2026-10-18,BUY003,INR,Cancelled
PO002054,SUP0020,,2026-09-06,2026-09-19,BUY009,INR,Approved
PO002055,SUP0034,CON0021,2026-09-06,2026-10-19,BUY011,INR,Cancelled
PO002056,SUP0099,CON0007,2026-09-06,2026-10-20,BUY007,INR,Approved
PO002057,SUP0001,,2026-09-06,2026-09-27,BUY003,INR,Cancelled
PO002058,SUP0019,,2026-09-06,2026-09-22,BUY001,INR,Approved
PO002059,SUP0010,,2026-09-06,2026-09-16,BUY015,INR,Completed
PO002060,SUP0086,CON0070,2026-09-06,2026-10-13,BUY008,INR,Cancelled
PO002061,SUP0051,,2026-09-06,2026-10-07,BUY016,INR,Approved
PO002062,SUP0040,CON0126,2026-09-06,2026-10-16,BUY020,INR,Approved
PO002063,SUP0022,,2026-09-06,2026-09-30,BUY014,INR,Cancelled
PO002064,SUP0057,CON0074,2026-09-06,2026-10-14,BUY004,INR,Cancelled
PO002065,SUP0056,CON0148,2026-09-06,2026-10-05,BUY015,INR,Approved
PO002066,SUP0094,,2026-09-06,2026-10-10,BUY018,INR,Approved
PO002067,SUP0049,,2026-09-06,2026-10-06,BUY001,INR,Approved
PO002068,SUP0057,CON0039,2026-09-06,2026-10-06,BUY019,INR,Approved
PO002069,SUP0043,,2026-09-06,2026-09-19,BUY009,INR,Cancelled
PO002070,SUP0002,CON0045,2026-09-06,2026-10-21,BUY016,INR,Completed
PO002071,SUP0006,CON0067,2026-09-06,2026-09-29,BUY019,INR,Approved
PO002072,SUP0092,,2026-09-06,2026-10-13,BUY015,INR,Completed
PO002073,SUP0023,CON0087,2026-09-06,2026-10-13,BUY002,INR,Approved
PO002074,SUP0004,CON0085,2026-09-06,2026-09-22,BUY005,INR,Approved
PO002075,SUP0054,CON0104,2026-09-06,2026-09-20,BUY011,INR,Approved
PO002076,SUP0070,,2026-09-06,2026-09-30,BUY007,INR,Cancelled
PO002077,SUP0095,CON0142,2026-09-06,2026-09-14,BUY011,INR,Approved
PO002078,SUP0076,CON0149,2026-09-06,2026-10-06,BUY014,INR,Approved
PO002079,SUP0009,,2026-09-06,2026-09-25,BUY017,INR,Approved
PO002080,SUP0094,,2026-09-06,2026-09-30,BUY015,INR,Approved
PO002081,SUP0036,CON0083,2026-09-06,2026-10-21,BUY006,INR,Approved
PO002082,SUP0040,CON0126,2026-09-06,2026-09-30,BUY011,INR,Completed
PO002083,SUP0073,CON0080,2026-09-06,2026-09-18,BUY003,INR,Approved
PO002084,SUP0012,CON0027,2026-09-06,2026-09-24,BUY011,INR,Cancelled
PO002085,SUP0081,,2026-09-06,2026-09-14,BUY001,INR,Approved
PO002086,SUP0082,CON0145,2026-09-06,2026-10-06,BUY008,INR,Approved
PO002087,SUP0088,CON0026,2026-09-06,2026-09-25,BUY010,INR,Approved
PO002088,SUP0049,,2026-09-06,2026-10-01,BUY005,INR,Cancelled
PO002089,SUP0041,CON0015,2026-09-06,2026-10-09,BUY009,INR,Approved
PO002090,SUP0023,CON0087,2026-09-06,2026-10-01,BUY009,INR,Approved
PO002091,SUP0063,CON0010,2026-09-06,2026-10-05,BUY017,INR,Completed
PO002092,SUP0081,,2026-09-06,2026-09-23,BUY019,INR,Completed
PO002093,SUP0020,,2026-09-06,2026-10-17,BUY014,INR,Approved
PO002094,SUP0083,CON0065,2026-09-06,2026-10-01,BUY003,INR,Cancelled
PO002095,SUP0099,CON0007,2026-09-06,2026-09-26,BUY009,INR,Approved
PO002096,SUP0015,CON0068,2026-09-06,2026-10-16,BUY016,INR,Approved
PO002097,SUP0060,CON0057,2026-09-06,2026-10-20,BUY019,INR,Approved
PO002098,SUP0042,CON0013,2026-09-06,2026-09-19,BUY006,INR,Completed
PO002099,SUP0061,,2026-09-06,2026-10-04,BUY004,INR,Approved
PO002100,SUP0046,CON0043,2026-09-06,2026-10-02,BUY001,INR,Completed
PO002101,SUP0079,CON0092,2026-09-06,2026-10-12,BUY013,INR,Completed
PO002102,SUP0032,CON0004,2026-09-06,2026-09-29,BUY016,INR,Completed
PO002103,SUP0039,,2026-09-06,2026-09-15,BUY008,INR,Cancelled
PO002104,SUP0014,CON0091,2026-09-06,2026-10-09,BUY019,INR,Completed
PO002105,SUP0076,CON0149,2026-09-06,2026-09-14,BUY010,INR,Cancelled
PO002106,SUP0090,CON0101,2026-09-06,2026-10-16,BUY005,INR,Approved
PO002107,SUP0007,CON0079,2026-09-06,2026-09-18,BUY012,INR,Completed
PO002108,SUP0051,CON0150,2026-09-06,2026-09-23,BUY005,INR,Approved
PO002109,SUP0023,CON0087,2026-09-06,2026-10-02,BUY008,INR,Approved
PO002110,SUP0056,CON0139,2026-09-06,2026-09-18,BUY018,INR,Approved
PO002111,SUP0001,CON0121,2026-09-06,2026-10-13,BUY016,INR,Cancelled
PO002112,SUP0088,CON0106,2026-09-06,2026-10-08,BUY013,INR,Completed
PO002113,SUP0091,,2026-09-06,2026-09-28,BUY004,INR,Completed
PO002114,SUP0017,,2026-09-06,2026-10-03,BUY005,INR,Completed
PO002115,SUP0099,,2026-09-06,2026-10-03,BUY014,INR,Cancelled
PO002116,SUP0051,CON0135,2026-09-06,2026-10-17,BUY019,INR,Approved
PO002117,SUP0029,,2026-09-06,2026-10-21,BUY008,INR,Approved
PO002118,SUP0047,,2026-09-06,2026-10-04,BUY001,INR,Cancelled
PO002119,SUP0077,,2026-09-06,2026-10-08,BUY008,INR,Approved
PO002120,SUP0064,,2026-09-06,2026-09-25,BUY010,INR,Completed
PO002121,SUP0012,CON0027,2026-09-06,2026-10-04,BUY014,INR,Approved
PO002122,SUP0037,CON0133,2026-09-06,2026-10-02,BUY002,INR,Approved
PO002123,SUP0054,CON0104,2026-09-06,2026-09-24,BUY015,INR,Approved
PO002124,SUP0045,CON0115,2026-09-06,2026-09-19,BUY001,INR,Approved
PO002125,SUP0041,CON0105,2026-09-06,2026-09-21,BUY015,INR,Approved
PO002126,SUP0063,CON0010,2026-09-06,2026-10-08,BUY010,INR,Completed
PO002127,SUP0034,CON0021,2026-09-06,2026-09-20,BUY017,INR,Approved
PO002128,SUP0100,CON0090,2026-09-06,2026-10-13,BUY004,INR,Approved
PO002129,SUP0055,,2026-09-06,2026-10-17,BUY003,INR,Approved
PO002130,SUP0001,,2026-09-06,2026-10-04,BUY019,INR,Approved
PO002131,SUP0026,,2026-09-06,2026-10-15,BUY015,INR,Completed
PO002132,SUP0007,CON0079,2026-09-06,2026-10-12,BUY016,INR,Completed
PO002133,SUP0047,,2026-09-06,2026-09-16,BUY012,INR,Approved
PO002134,SUP0055,CON0117,2026-09-06,2026-10-04,BUY018,INR,Approved
PO002135,SUP0023,CON0087,2026-09-06,2026-10-01,BUY015,INR,Approved
PO002136,SUP0039,CON0041,2026-09-06,2026-09-15,BUY002,INR,Cancelled
PO002137,SUP0095,CON0088,2026-09-06,2026-10-08,BUY018,INR,Approved
PO002138,SUP0017,CON0097,2026-09-06,2026-09-22,BUY009,INR,Approved
PO002139,SUP0059,,2026-09-06,2026-09-28,BUY017,INR,Cancelled
PO002140,SUP0059,CON0125,2026-09-06,2026-09-15,BUY002,INR,Approved
PO002141,SUP0078,CON0047,2026-09-06,2026-09-19,BUY011,INR,Approved
PO002142,SUP0055,CON0144,2026-09-06,2026-10-08,BUY009,INR,Approved
PO002143,SUP0056,,2026-09-06,2026-09-20,BUY019,INR,Approved
PO002144,SUP0039,CON0009,2026-09-06,2026-10-15,BUY002,INR,Approved
PO002145,SUP0074,CON0113,2026-09-06,2026-10-13,BUY009,INR,Approved
PO002146,SUP0036,CON0083,2026-09-06,2026-10-15,BUY006,INR,Approved
PO002147,SUP0035,CON0003,2026-09-06,2026-09-13,BUY014,INR,Approved
PO002148,SUP0036,CON0083,2026-09-06,2026-09-30,BUY004,INR,Approved
PO002149,SUP0029,,2026-09-06,2026-09-14,BUY008,INR,Approved
PO002150,SUP0079,CON0092,2026-09-06,2026-10-01,BUY019,INR,Completed
PO002151,SUP0082,CON0062,2026-09-06,2026-10-21,BUY016,INR,Cancelled
PO002152,SUP0002,CON0045,2026-09-06,2026-10-04,BUY015,INR,Approved
PO002153,SUP0060,CON0001,2026-09-06,2026-10-14,BUY013,INR,Approved
PO002154,SUP0052,CON0094,2026-09-06,2026-09-15,BUY016,INR,Cancelled
PO002155,SUP0045,CON0115,2026-09-06,2026-09-18,BUY010,INR,Approved
PO002156,SUP0097,CON0128,2026-09-06,2026-10-03,BUY001,INR,Approved
PO002157,SUP0080,CON0147,2026-09-06,2026-10-20,BUY019,INR,Completed
PO002158,SUP0054,,2026-09-06,2026-09-14,BUY010,INR,Cancelled
PO002159,SUP0096,,2026-09-06,2026-10-14,BUY013,INR,Cancelled
PO002160,SUP0017,CON0017,2026-09-06,2026-10-07,BUY004,INR,Completed
PO002161,SUP0028,,2026-09-06,2026-09-26,BUY019,INR,Approved
PO002162,SUP0023,,2026-09-06,2026-09-23,BUY013,INR,Cancelled
PO002163,SUP0053,,2026-09-06,2026-10-05,BUY014,INR,Cancelled
PO002164,SUP0036,,2026-09-06,2026-10-03,BUY004,INR,Approved
PO002165,SUP0065,CON0055,2026-09-06,2026-10-17,BUY013,INR,Completed
PO002166,SUP0097,CON0128,2026-09-06,2026-10-12,BUY006,INR,Approved
PO002167,SUP0052,CON0146,2026-09-06,2026-10-01,BUY015,INR,Approved
PO002168,SUP0088,CON0106,2026-09-06,2026-09-19,BUY014,INR,Completed
PO002169,SUP0025,CON0048,2026-09-06,2026-09-14,BUY020,INR,Cancelled
PO002170,SUP0065,CON0100,2026-09-06,2026-09-18,BUY001,INR,Approved
PO002171,SUP0079,CON0092,2026-09-06,2026-09-28,BUY003,INR,Approved
PO002172,SUP0003,,2026-09-06,2026-10-21,BUY013,INR,Cancelled
PO002173,SUP0066,,2026-09-06,2026-09-25,BUY006,INR,Completed
PO002174,SUP0048,CON0031,2026-09-06,2026-09-28,BUY011,INR,Approved
PO002175,SUP0038,,2026-09-06,2026-09-17,BUY007,INR,Cancelled
PO002176,SUP0060,CON0057,2026-09-06,2026-10-12,BUY008,INR,Approved
PO002177,SUP0060,CON0057,2026-09-06,2026-10-15,BUY006,INR,Approved
PO002178,SUP0060,CON0001,2026-09-06,2026-09-17,BUY014,INR,Cancelled
PO002179,SUP0061,,2026-09-06,2026-10-07,BUY014,INR,Approved
PO002180,SUP0092,CON0095,2026-09-06,2026-10-17,BUY018,INR,Approved
PO002181,SUP0057,,2026-09-06,2026-10-13,BUY002,INR,Approved
PO002182,SUP0051,CON0150,2026-09-06,2026-09-15,BUY017,INR,Completed
PO002183,SUP0055,CON0130,2026-09-06,2026-09-20,BUY019,INR,Approved
PO002184,SUP0093,,2026-09-06,2026-09-23,BUY011,INR,Approved
PO002185,SUP0032,CON0004,2026-09-06,2026-10-13,BUY011,INR,Approved
PO002186,SUP0059,,2026-09-06,2026-10-14,BUY009,INR,Approved
PO002187,SUP0038,CON0044,2026-09-06,2026-10-11,BUY009,INR,Cancelled
PO002188,SUP0036,CON0073,2026-09-06,2026-10-21,BUY005,INR,Cancelled
PO002189,SUP0037,CON0133,2026-09-06,2026-09-14,BUY019,INR,Approved
PO002190,SUP0092,CON0095,2026-09-06,2026-10-01,BUY006,INR,Cancelled
PO002191,SUP0082,CON0062,2026-09-06,2026-10-02,BUY010,INR,Approved
PO002192,SUP0096,CON0053,2026-09-06,2026-09-21,BUY013,INR,Approved
PO002193,SUP0082,CON0040,2026-09-06,2026-09-27,BUY019,INR,Approved
PO002194,SUP0019,,2026-09-06,2026-10-20,BUY012,INR,Cancelled
PO002195,SUP0096,CON0089,2026-09-06,2026-10-16,BUY006,INR,Approved
PO002196,SUP0083,CON0065,2026-09-06,2026-09-22,BUY017,INR,Approved
PO002197,SUP0049,,2026-09-06,2026-10-14,BUY017,INR,Completed
PO002198,SUP0023,,2026-09-06,2026-10-13,BUY001,INR,Approved
PO002199,SUP0044,,2026-09-06,2026-09-27,BUY008,INR,Approved
PO002200,SUP0036,,2026-09-06,2026-10-21,BUY004,INR,Approved
PO002201,SUP0046,CON0043,2026-09-06,2026-10-14,BUY017,INR,Approved
PO002202,SUP0095,CON0088,2026-09-06,2026-09-25,BUY013,INR,Approved
PO002203,SUP0043,CON0082,2026-09-06,2026-10-15,BUY002,INR,Completed
PO002204,SUP0073,CON0080,2026-09-06,2026-10-16,BUY006,INR,Approved
PO002205,SUP0030,CON0063,2026-09-06,2026-10-12,BUY018,INR,Approved
PO002206,SUP0012,CON0027,2026-09-06,2026-09-25,BUY005,INR,Cancelled
PO002207,SUP0039,CON0009,2026-09-06,2026-09-16,BUY019,INR,Cancelled
PO002208,SUP0062,CON0011,2026-09-06,2026-10-12,BUY011,INR,Approved
PO002209,SUP0026,,2026-09-06,2026-10-13,BUY003,INR,Completed
PO002210,SUP0026,,2026-09-06,2026-09-19,BUY007,INR,Cancelled
PO002211,SUP0063,CON0010,2026-09-06,2026-10-02,BUY004,INR,Completed
PO002212,SUP0100,CON0090,2026-09-06,2026-09-25,BUY001,INR,Approved
PO002213,SUP0097,CON0128,2026-09-06,2026-10-09,BUY006,INR,Approved
PO002214,SUP0065,CON0100,2026-09-06,2026-10-13,BUY009,INR,Cancelled
PO002215,SUP0032,CON0004,2026-09-06,2026-10-04,BUY015,INR,Approved
PO002216,SUP0097,CON0128,2026-09-06,2026-09-24,BUY017,INR,Completed
PO002217,SUP0064,,2026-09-06,2026-09-23,BUY014,INR,Approved
PO002218,SUP0013,CON0075,2026-09-06,2026-10-11,BUY018,INR,Approved
PO002219,SUP0025,,2026-09-06,2026-09-19,BUY007,INR,Approved
PO002220,SUP0065,CON0100,2026-09-06,2026-10-02,BUY004,INR,Approved
PO002221,SUP0079,CON0034,2026-09-06,2026-09-26,BUY011,INR,Approved
PO002222,SUP0025,,2026-09-06,2026-10-08,BUY006,INR,Cancelled
PO002223,SUP0085,CON0122,2026-09-06,2026-09-23,BUY016,INR,Cancelled
PO002224,SUP0054,CON0131,2026-09-06,2026-09-30,BUY016,INR,Approved
PO002225,SUP0048,CON0031,2026-09-06,2026-09-22,BUY011,INR,Completed
PO002226,SUP0040,CON0126,2026-09-06,2026-10-10,BUY001,INR,Completed
PO002227,SUP0008,CON0109,2026-09-06,2026-10-09,BUY015,INR,Approved
PO002228,SUP0003,,2026-09-06,2026-09-25,BUY009,INR,Approved
PO002229,SUP0048,CON0031,2026-09-06,2026-09-14,BUY011,INR,Cancelled
PO002230,SUP0072,,2026-09-06,2026-09-25,BUY020,INR,Cancelled
PO002231,SUP0057,CON0039,2026-09-06,2026-09-30,BUY006,INR,Approved
PO002232,SUP0093,,2026-09-06,2026-10-13,BUY019,INR,Completed
PO002233,SUP0006,CON0067,2026-09-06,2026-10-07,BUY008,INR,Approved
PO002234,SUP0078,CON0047,2026-09-06,2026-10-20,BUY002,INR,Approved
PO002235,SUP0036,CON0083,2026-09-06,2026-10-17,BUY004,INR,Completed
PO002236,SUP0018,CON0069,2026-09-06,2026-09-17,BUY005,INR,Approved
PO002237,SUP0076,CON0149,2026-09-06,2026-10-02,BUY015,INR,Approved
PO002238,SUP0042,CON0096,2026-09-06,2026-10-19,BUY009,INR,Cancelled
PO002239,SUP0068,CON0032,2026-09-06,2026-10-01,BUY003,INR,Approved
PO002240,SUP0047,,2026-09-06,2026-10-11,BUY007,INR,Approved
PO002241,SUP0042,CON0030,2026-09-06,2026-10-12,BUY011,INR,Approved
PO002242,SUP0087,CON0038,2026-09-06,2026-09-29,BUY005,INR,Approved
PO002243,SUP0083,CON0065,2026-09-06,2026-10-09,BUY002,INR,Cancelled
PO002244,SUP0008,CON0109,2026-09-06,2026-10-15,BUY002,INR,Cancelled
PO002245,SUP0042,CON0096,2026-09-06,2026-10-17,BUY011,INR,Approved
PO002246,SUP0095,CON0142,2026-09-06,2026-09-17,BUY004,INR,Cancelled
PO002247,SUP0021,,2026-09-06,2026-10-15,BUY003,INR,Cancelled
PO002248,SUP0060,,2026-09-06,2026-09-25,BUY014,INR,Approved
PO002249,SUP0060,,2026-09-06,2026-10-11,BUY005,INR,Approved
PO002250,SUP0010,,2026-09-06,2026-09-24,BUY011,INR,Completed
PO002251,SUP0068,,2026-09-06,2026-10-10,BUY013,INR,Cancelled
PO002252,SUP0038,CON0044,2026-09-06,2026-09-13,BUY001,INR,Approved
PO002253,SUP0029,,2026-09-06,2026-10-03,BUY009,INR,Approved
PO002254,SUP0075,CON0098,2026-09-06,2026-10-03,BUY019,INR,Approved
PO002255,SUP0092,CON0002,2026-09-06,2026-10-19,BUY007,INR,Approved
PO002256,SUP0024,CON0033,2026-09-06,2026-09-19,BUY005,INR,Cancelled
PO002257,SUP0045,CON0115,2026-09-06,2026-09-17,BUY008,INR,Approved
PO002258,SUP0026,,2026-09-06,2026-10-02,BUY009,INR,Approved
PO002259,SUP0028,CON0102,2026-09-06,2026-10-05,BUY004,INR,Completed
PO002260,SUP0004,,2026-09-06,2026-10-11,BUY007,INR,Completed
PO002261,SUP0007,CON0079,2026-09-06,2026-10-11,BUY007,INR,Completed
PO002262,SUP0076,CON0149,2026-09-06,2026-09-20,BUY017,INR,Cancelled
PO002263,SUP0093,,2026-09-06,2026-10-16,BUY007,INR,Approved
PO002264,SUP0063,CON0010,2026-09-06,2026-10-21,BUY014,INR,Approved
PO002265,SUP0027,,2026-09-06,2026-09-18,BUY012,INR,Completed
PO002266,SUP0033,CON0084,2026-09-06,2026-10-15,BUY001,INR,Approved
PO002267,SUP0049,,2026-09-06,2026-10-09,BUY004,INR,Approved
PO002268,SUP0047,,2026-09-06,2026-10-02,BUY014,INR,Approved
PO002269,SUP0030,CON0063,2026-09-06,2026-09-18,BUY016,INR,Approved
PO002270,SUP0036,CON0073,2026-09-06,2026-10-03,BUY006,INR,Cancelled
PO002271,SUP0002,CON0045,2026-09-06,2026-09-21,BUY016,INR,Approved
PO002272,SUP0008,,2026-09-06,2026-10-21,BUY010,INR,Approved
PO002273,SUP0080,,2026-09-06,2026-10-09,BUY014,INR,Approved
PO002274,SUP0023,,2026-09-06,2026-10-16,BUY006,INR,Approved
PO002275,SUP0015,CON0068,2026-09-06,2026-09-23,BUY010,INR,Completed
PO002276,SUP0081,,2026-09-06,2026-10-06,BUY009,INR,Cancelled
PO002277,SUP0042,,2026-09-06,2026-09-14,BUY011,INR,Approved
PO002278,SUP0061,,2026-09-06,2026-09-15,BUY005,INR,Completed
PO002279,SUP0006,CON0067,2026-09-06,2026-10-17,BUY006,INR,Approved
PO002280,SUP0002,,2026-09-06,2026-10-05,BUY003,INR,Completed
PO002281,SUP0009,,2026-09-06,2026-09-20,BUY015,INR,Completed
PO002282,SUP0069,CON0140,2026-09-06,2026-10-11,BUY001,INR,Approved
PO002283,SUP0061,,2026-09-06,2026-10-13,BUY009,INR,Approved
PO002284,SUP0042,CON0096,2026-09-06,2026-10-17,BUY004,INR,Completed
PO002285,SUP0064,,2026-09-06,2026-10-19,BUY008,INR,Cancelled
PO002286,SUP0017,CON0017,2026-09-06,2026-09-22,BUY004,INR,Completed
PO002287,SUP0037,CON0133,2026-09-06,2026-09-19,BUY006,INR,Approved
PO002288,SUP0043,CON0110,2026-09-06,2026-10-12,BUY005,INR,Approved
PO002289,SUP0055,CON0144,2026-09-06,2026-10-06,BUY002,INR,Completed
PO002290,SUP0081,,2026-09-06,2026-09-16,BUY006,INR,Approved
PO002291,SUP0019,,2026-09-06,2026-09-15,BUY008,INR,Approved
PO002292,SUP0051,CON0135,2026-09-06,2026-10-03,BUY016,INR,Approved
PO002293,SUP0025,CON0048,2026-09-06,2026-10-19,BUY015,INR,Cancelled
PO002294,SUP0034,CON0021,2026-09-06,2026-10-17,BUY017,INR,Approved
PO002295,SUP0044,,2026-09-06,2026-09-24,BUY016,INR,Cancelled
PO002296,SUP0059,CON0125,2026-09-06,2026-09-19,BUY017,INR,Approved
PO002297,SUP0009,,2026-09-06,2026-10-06,BUY001,INR,Cancelled
PO002298,SUP0017,CON0097,2026-09-06,2026-09-19,BUY004,INR,Approved
PO002299,SUP0071,,2026-09-06,2026-10-01,BUY012,INR,Approved
PO002300,SUP0058,,2026-09-06,2026-10-10,BUY003,INR,Cancelled
PO002301,SUP0024,,2026-09-06,2026-10-08,BUY017,INR,Approved
PO002302,SUP0019,,2026-09-06,2026-09-27,BUY007,INR,Approved
PO002303,SUP0068,,2026-09-06,2026-10-21,BUY019,INR,Cancelled
PO002304,SUP0068,,2026-09-06,2026-09-16,BUY012,INR,Cancelled
PO002305,SUP0030,CON0036,2026-09-06,2026-10-16,BUY004,INR,Approved
PO002306,SUP0082,,2026-09-06,2026-09-27,BUY005,INR,Cancelled
PO002307,SUP0079,,2026-09-06,2026-10-10,BUY009,INR,Approved
PO002308,SUP0052,CON0146,2026-09-06,2026-10-01,BUY016,INR,Completed
PO002309,SUP0042,CON0030,2026-09-06,2026-09-21,BUY001,INR,Approved
PO002310,SUP0033,CON0037,2026-09-06,2026-10-18,BUY020,INR,Cancelled
PO002311,SUP0009,,2026-09-06,2026-09-16,BUY005,INR,Approved
PO002312,SUP0062,,2026-09-06,2026-09-23,BUY008,INR,Completed
PO002313,SUP0021,,2026-09-06,2026-10-09,BUY007,INR,Approved
PO002314,SUP0045,CON0115,2026-09-06,2026-09-17,BUY005,INR,Completed
PO002315,SUP0016,,2026-09-06,2026-10-20,BUY005,INR,Approved
PO002316,SUP0057,CON0074,2026-09-06,2026-09-22,BUY001,INR,Approved
PO002317,SUP0067,,2026-09-06,2026-10-02,BUY020,INR,Completed
PO002318,SUP0030,CON0036,2026-09-06,2026-10-11,BUY018,INR,Cancelled
PO002319,SUP0059,CON0125,2026-09-06,2026-09-22,BUY009,INR,Approved
PO002320,SUP0049,,2026-09-06,2026-09-29,BUY015,INR,Completed
PO002321,SUP0075,,2026-09-06,2026-09-23,BUY016,INR,Approved
PO002322,SUP0029,,2026-09-06,2026-10-16,BUY020,INR,Cancelled
PO002323,SUP0047,,2026-09-06,2026-09-28,BUY016,INR,Completed
PO002324,SUP0054,CON0131,2026-09-06,2026-09-16,BUY009,INR,Approved
PO002325,SUP0082,CON0145,2026-09-06,2026-10-15,BUY009,INR,Approved
PO002326,SUP0011,CON0127,2026-09-06,2026-09-13,BUY008,INR,Cancelled
PO002327,SUP0064,,2026-09-06,2026-09-27,BUY009,INR,Approved
PO002328,SUP0100,CON0090,2026-09-06,2026-10-14,BUY020,INR,Cancelled
PO002329,SUP0086,CON0070,2026-09-06,2026-10-07,BUY019,INR,Approved
PO002330,SUP0074,CON0113,2026-09-06,2026-09-19,BUY012,INR,Cancelled
PO002331,SUP0087,CON0118,2026-09-06,2026-10-21,BUY002,INR,Approved
PO002332,SUP0083,,2026-09-06,2026-10-11,BUY019,INR,Cancelled
PO002333,SUP0005,,2026-09-06,2026-10-08,BUY014,INR,Approved
PO002334,SUP0028,CON0102,2026-09-06,2026-10-19,BUY004,INR,Approved
PO002335,SUP0053,CON0103,2026-09-06,2026-09-14,BUY012,INR,Approved
PO002336,SUP0046,CON0043,2026-09-06,2026-09-28,BUY011,INR,Completed
PO002337,SUP0090,,2026-09-06,2026-09-29,BUY006,INR,Approved
PO002338,SUP0072,CON0064,2026-09-06,2026-10-18,BUY012,INR,Approved
PO002339,SUP0064,,2026-09-06,2026-09-18,BUY020,INR,Cancelled
PO002340,SUP0095,CON0123,2026-09-06,2026-09-27,BUY004,INR,Approved
PO002341,SUP0082,CON0062,2026-09-06,2026-10-08,BUY006,INR,Completed
PO002342,SUP0026,,2026-09-06,2026-09-29,BUY016,INR,Approved
PO002343,SUP0044,,2026-09-06,2026-10-11,BUY006,INR,Approved
PO002344,SUP0042,CON0096,2026-09-06,2026-09-14,BUY010,INR,Cancelled
PO002345,SUP0090,CON0101,2026-09-06,2026-10-18,BUY013,INR,Cancelled
PO002346,SUP0090,CON0101,2026-09-06,2026-09-17,BUY020,INR,Completed
PO002347,SUP0034,CON0021,2026-09-06,2026-09-22,BUY013,INR,Approved
PO002348,SUP0050,,2026-09-06,2026-09-19,BUY010,INR,Cancelled
PO002349,SUP0073,CON0080,2026-09-06,2026-09-18,BUY015,INR,Approved
PO002350,SUP0032,CON0004,2026-09-06,2026-10-18,BUY001,INR,Completed
PO002351,SUP0029,,2026-09-06,2026-09-27,BUY008,INR,Completed
PO002352,SUP0083,CON0065,2026-09-06,2026-09-26,BUY008,INR,Approved
PO002353,SUP0079,,2026-09-06,2026-10-13,BUY014,INR,Cancelled
PO002354,SUP0071,,2026-09-06,2026-10-19,BUY006,INR,Cancelled
PO002355,SUP0075,CON0098,2026-09-06,2026-10-08,BUY009,INR,Approved
PO002356,SUP0034,CON0021,2026-09-06,2026-10-10,BUY011,INR,Cancelled
PO002357,SUP0046,,2026-09-06,2026-09-17,BUY005,INR,Approved
PO002358,SUP0090,,2026-09-06,2026-09-28,BUY019,INR,Approved
PO002359,SUP0013,CON0075,2026-09-06,2026-10-15,BUY011,INR,Approved
PO002360,SUP0078,CON0047,2026-09-06,2026-09-27,BUY015,INR,Approved
PO002361,SUP0074,CON0113,2026-09-06,2026-09-16,BUY016,INR,Cancelled
PO002362,SUP0056,,2026-09-06,2026-09-17,BUY006,INR,Approved
PO002363,SUP0072,CON0064,2026-09-06,2026-10-11,BUY012,INR,Completed
PO002364,SUP0091,CON0028,2026-09-06,2026-09-22,BUY003,INR,Approved
PO002365,SUP0073,,2026-09-06,2026-09-29,BUY001,INR,Cancelled
PO002366,SUP0063,CON0010,2026-09-06,2026-10-10,BUY013,INR,Approved
PO002367,SUP0085,CON0114,2026-09-06,2026-10-11,BUY011,INR,Approved
PO002368,SUP0073,,2026-09-06,2026-10-15,BUY005,INR,Cancelled
PO002369,SUP0088,CON0026,2026-09-06,2026-10-20,BUY020,INR,Approved
PO002370,SUP0092,CON0002,2026-09-06,2026-10-05,BUY020,INR,Approved
PO002371,SUP0068,CON0032,2026-09-06,2026-10-09,BUY008,INR,Cancelled
PO002372,SUP0100,,2026-09-06,2026-09-24,BUY001,INR,Completed
PO002373,SUP0094,,2026-09-06,2026-09-20,BUY004,INR,Completed
PO002374,SUP0074,,2026-09-06,2026-10-07,BUY013,INR,Completed
PO002375,SUP0018,CON0069,2026-09-06,2026-10-04,BUY012,INR,Approved
PO002376,SUP0091,,2026-09-06,2026-10-10,BUY016,INR,Approved
PO002377,SUP0024,CON0033,2026-09-06,2026-09-29,BUY012,INR,Approved
PO002378,SUP0044,,2026-09-06,2026-10-11,BUY017,INR,Approved
PO002379,SUP0003,,2026-09-06,2026-10-21,BUY018,INR,Approved
PO002380,SUP0088,CON0026,2026-09-06,2026-10-06,BUY017,INR,Approved
PO002381,SUP0001,CON0121,2026-09-06,2026-10-03,BUY019,INR,Cancelled
PO002382,SUP0048,,2026-09-06,2026-09-17,BUY007,INR,Cancelled
PO002383,SUP0064,,2026-09-06,2026-09-24,BUY012,INR,Approved
PO002384,SUP0088,CON0026,2026-09-06,2026-09-22,BUY015,INR,Approved
PO002385,SUP0065,,2026-09-06,2026-09-22,BUY015,INR,Approved
PO002386,SUP0080,,2026-09-06,2026-09-15,BUY004,INR,Approved
PO002387,SUP0038,CON0044,2026-09-06,2026-09-19,BUY019,INR,Cancelled
PO002388,SUP0022,,2026-09-06,2026-09-19,BUY020,INR,Approved
PO002389,SUP0079,,2026-09-06,2026-10-04,BUY018,INR,Completed
PO002390,SUP0058,,2026-09-06,2026-09-20,BUY003,INR,Approved
